"area","year","agegroup","age","sex","education","population","label"
"Japan",1970,21,"100+","2","e4",0.0192543566721264,"Lower Secondary"
"Japan",1970,1,"0--4","2","e5",0,"Upper Secondary"
"Japan",1970,2,"5--9","2","e5",0,"Upper Secondary"
"Japan",1970,3,"10--14","2","e5",0,"Upper Secondary"
"Japan",1970,4,"15--19","2","e5",1191.66739005716,"Upper Secondary"
"Japan",1970,5,"20--24","2","e5",3437.76147819482,"Upper Secondary"
"Japan",1970,6,"25--29","2","e5",2451.94225768058,"Upper Secondary"
"Japan",1970,7,"30--34","2","e5",2037.3814677297,"Upper Secondary"
"Japan",1970,8,"35--39","2","e5",1856.80064302508,"Upper Secondary"
"Japan",1970,9,"40--44","2","e5",1437.19202080968,"Upper Secondary"
"Japan",1970,10,"45--49","2","e5",1003.89553541434,"Upper Secondary"
"Japan",1970,11,"50--54","2","e5",670.500003380642,"Upper Secondary"
"Japan",1970,12,"55--59","2","e5",500.575633699516,"Upper Secondary"
"Japan",1970,13,"60--64","2","e5",333.776568929315,"Upper Secondary"
"Japan",1970,14,"65--69","2","e5",204.861413129544,"Upper Secondary"
"Japan",1970,15,"70--74","2","e5",115.081039659842,"Upper Secondary"
"Japan",1970,16,"75--79","2","e5",52.9042274196236,"Upper Secondary"
"Japan",1970,17,"80--84","2","e5",20.4914912855844,"Upper Secondary"
"Japan",1970,18,"85--89","2","e5",5.13267314796829,"Upper Secondary"
"Japan",1970,19,"90--94","2","e5",0.800777766142039,"Upper Secondary"
"Japan",1970,20,"95--99","2","e5",0.056243658511852,"Upper Secondary"
"Japan",1970,21,"100+","2","e5",0.0017335237043489,"Upper Secondary"
"Japan",1970,1,"0--4","2","e6",0,"Post Secondary"
"Japan",1970,2,"5--9","2","e6",0,"Post Secondary"
"Japan",1970,3,"10--14","2","e6",0,"Post Secondary"
"Japan",1970,4,"15--19","2","e6",0,"Post Secondary"
"Japan",1970,5,"20--24","2","e6",711.835500934282,"Post Secondary"
"Japan",1970,6,"25--29","2","e6",554.497335376727,"Post Secondary"
"Japan",1970,7,"30--34","2","e6",350.880005084557,"Post Secondary"
"Japan",1970,8,"35--39","2","e6",249.266094876968,"Post Secondary"
"Japan",1970,9,"40--44","2","e6",178.337287009538,"Post Secondary"
"Japan",1970,10,"45--49","2","e6",126.271622889307,"Post Secondary"
"Japan",1970,11,"50--54","2","e6",78.1972537408174,"Post Secondary"
"Japan",1970,12,"55--59","2","e6",63.2007620491175,"Post Secondary"
"Japan",1970,13,"60--64","2","e6",50.5582516984673,"Post Secondary"
"Japan",1970,14,"65--69","2","e6",30.6770992294445,"Post Secondary"
"Japan",1970,15,"70--74","2","e6",18.4032943509916,"Post Secondary"
"Japan",1970,16,"75--79","2","e6",9.01009726827596,"Post Secondary"
"Japan",1970,17,"80--84","2","e6",3.70640747998672,"Post Secondary"
"Japan",1970,18,"85--89","2","e6",0.983892204280476,"Post Secondary"
"Japan",1970,19,"90--94","2","e6",0.162224092040635,"Post Secondary"
"Japan",1970,20,"95--99","2","e6",0.0120145455885987,"Post Secondary"
"Japan",1970,21,"100+","2","e6",0.000390012663389875,"Post Secondary"
"Japan",1975,1,"0--4","1","e1",5082.791,"No Education"
"Japan",1975,2,"5--9","1","e1",4533.898,"No Education"
"Japan",1975,3,"10--14","1","e1",4199.605,"No Education"
"Japan",1975,4,"15--19","1","e1",4.50059750950158,"No Education"
"Japan",1975,5,"20--24","1","e1",5.29147655390226,"No Education"
"Japan",1975,6,"25--29","1","e1",6.25180837196629,"No Education"
"Japan",1975,7,"30--34","1","e1",6.52662721183541,"No Education"
"Japan",1975,8,"35--39","1","e1",6.69074824844992,"No Education"
"Japan",1975,9,"40--44","1","e1",7.97583277432894,"No Education"
"Japan",1975,10,"45--49","1","e1",8.33581894558006,"No Education"
"Japan",1975,11,"50--54","1","e1",7.39351817444279,"No Education"
"Japan",1975,12,"55--59","1","e1",8.40604733355198,"No Education"
"Japan",1975,13,"60--64","1","e1",11.3577884163096,"No Education"
"Japan",1975,14,"65--69","1","e1",10.8836551767701,"No Education"
"Japan",1975,15,"70--74","1","e1",10.3551340519381,"No Education"
"Japan",1975,16,"75--79","1","e1",8.01101853477713,"No Education"
"Japan",1975,17,"80--84","1","e1",4.70748349852173,"No Education"
"Japan",1975,18,"85--89","1","e1",2.00681296613095,"No Education"
"Japan",1975,19,"90--94","1","e1",0.484237504234305,"No Education"
"Japan",1975,20,"95--99","1","e1",0.0735220334110783,"No Education"
"Japan",1975,21,"100+","1","e1",0.00595306192836987,"No Education"
"Japan",1975,1,"0--4","1","e2",0,"Incomplete Primary"
"Japan",1975,2,"5--9","1","e2",0,"Incomplete Primary"
"Japan",1975,3,"10--14","1","e2",0,"Incomplete Primary"
"Japan",1975,4,"15--19","1","e2",0,"Incomplete Primary"
"Japan",1975,5,"20--24","1","e2",0,"Incomplete Primary"
"Japan",1975,6,"25--29","1","e2",0,"Incomplete Primary"
"Japan",1975,7,"30--34","1","e2",0,"Incomplete Primary"
"Japan",1975,8,"35--39","1","e2",0,"Incomplete Primary"
"Japan",1975,9,"40--44","1","e2",0,"Incomplete Primary"
"Japan",1975,10,"45--49","1","e2",0,"Incomplete Primary"
"Japan",1975,11,"50--54","1","e2",0,"Incomplete Primary"
"Japan",1975,12,"55--59","1","e2",0,"Incomplete Primary"
"Japan",1975,13,"60--64","1","e2",0,"Incomplete Primary"
"Japan",1975,14,"65--69","1","e2",0,"Incomplete Primary"
"Japan",1975,15,"70--74","1","e2",0,"Incomplete Primary"
"Japan",1975,16,"75--79","1","e2",0,"Incomplete Primary"
"Japan",1975,17,"80--84","1","e2",0,"Incomplete Primary"
"Japan",1975,18,"85--89","1","e2",0,"Incomplete Primary"
"Japan",1975,19,"90--94","1","e2",0,"Incomplete Primary"
"Japan",1975,20,"95--99","1","e2",0,"Incomplete Primary"
"Japan",1975,21,"100+","1","e2",0,"Incomplete Primary"
"Japan",1975,1,"0--4","1","e3",0,"Primary"
"Japan",1975,2,"5--9","1","e3",0,"Primary"
"Japan",1975,3,"10--14","1","e3",0,"Primary"
"Japan",1975,4,"15--19","1","e3",436.747750785991,"Primary"
"Japan",1975,5,"20--24","1","e3",0,"Primary"
"Japan",1975,6,"25--29","1","e3",27.9428574859519,"Primary"
"Japan",1975,7,"30--34","1","e3",299.230643252604,"Primary"
"Japan",1975,8,"35--39","1","e3",448.5440151607,"Primary"
"Japan",1975,9,"40--44","1","e3",574.919595765614,"Primary"
"Japan",1975,10,"45--49","1","e3",716.988030311661,"Primary"
"Japan",1975,11,"50--54","1","e3",694.55419357736,"Primary"
"Japan",1975,12,"55--59","1","e3",685.553171430913,"Primary"
"Japan",1975,13,"60--64","1","e3",748.456320030988,"Primary"
"Japan",1975,14,"65--69","1","e3",717.553443488179,"Primary"
"Japan",1975,15,"70--74","1","e3",597.103132458431,"Primary"
"Japan",1975,16,"75--79","1","e3",401.369014831791,"Primary"
"Japan",1975,17,"80--84","1","e3",199.137885843991,"Primary"
"Japan",1975,18,"85--89","1","e3",69.7251457744366,"Primary"
"Japan",1975,19,"90--94","1","e3",13.4841463579392,"Primary"
"Japan",1975,20,"95--99","1","e3",1.60746064523184,"Primary"
"Japan",1975,21,"100+","1","e3",0.100636541833174,"Primary"
"Japan",1975,1,"0--4","1","e4",0,"Lower Secondary"
"Japan",1975,2,"5--9","1","e4",0,"Lower Secondary"
"Japan",1975,3,"10--14","1","e4",0,"Lower Secondary"
"Japan",1975,4,"15--19","1","e4",2474.50499524694,"Lower Secondary"
"Japan",1975,5,"20--24","1","e4",922.973146620552,"Lower Secondary"
"Japan",1975,6,"25--29","1","e4",1147.92693082129,"Lower Secondary"
"Japan",1975,7,"30--34","1","e4",1121.4508136949,"Lower Secondary"
"Japan",1975,8,"35--39","1","e4",1120.30485485314,"Lower Secondary"
"Japan",1975,9,"40--44","1","e4",1222.75726735131,"Lower Secondary"
"Japan",1975,10,"45--49","1","e4",1175.64340776005,"Lower Secondary"
"Japan",1975,11,"50--54","1","e4",870.851936137753,"Lower Secondary"
"Japan",1975,12,"55--59","1","e4",689.517297677633,"Lower Secondary"
"Japan",1975,13,"60--64","1","e4",622.878373729672,"Lower Secondary"
"Japan",1975,14,"65--69","1","e4",507.396970723956,"Lower Secondary"
"Japan",1975,15,"70--74","1","e4",338.248948031669,"Lower Secondary"
"Japan",1975,16,"75--79","1","e4",184.232278501773,"Lower Secondary"
"Japan",1975,17,"80--84","1","e4",72.9251867598488,"Lower Secondary"
"Japan",1975,18,"85--89","1","e4",20.0665582279603,"Lower Secondary"
"Japan",1975,19,"90--94","1","e4",3.00936829553914,"Lower Secondary"
"Japan",1975,20,"95--99","1","e4",0.275103420891091,"Lower Secondary"
"Japan",1975,21,"100+","1","e4",0.0131048171030479,"Lower Secondary"
"Japan",1975,1,"0--4","1","e5",0,"Upper Secondary"
"Japan",1975,2,"5--9","1","e5",0,"Upper Secondary"
"Japan",1975,3,"10--14","1","e5",0,"Upper Secondary"
"Japan",1975,4,"15--19","1","e5",1092.35965645756,"Upper Secondary"
"Japan",1975,5,"20--24","1","e5",2946.60287289874,"Upper Secondary"
"Japan",1975,6,"25--29","1","e5",2728.52985474209,"Upper Secondary"
"Japan",1975,7,"30--34","1","e5",2141.38397094002,"Upper Secondary"
"Japan",1975,8,"35--39","1","e5",1834.37145661502,"Upper Secondary"
"Japan",1975,9,"40--44","1","e5",1593.5984689477,"Upper Secondary"
"Japan",1975,10,"45--49","1","e5",1154.56929371605,"Upper Secondary"
"Japan",1975,11,"50--54","1","e5",655.457090943615,"Upper Secondary"
"Japan",1975,12,"55--59","1","e5",450.527321929897,"Upper Secondary"
"Japan",1975,13,"60--64","1","e5",369.306752473503,"Upper Secondary"
"Japan",1975,14,"65--69","1","e5",203.839878961581,"Upper Secondary"
"Japan",1975,15,"70--74","1","e5",123.342222964434,"Upper Secondary"
"Japan",1975,16,"75--79","1","e5",55.8659572441441,"Upper Secondary"
"Japan",1975,17,"80--84","1","e5",18.3158753379351,"Upper Secondary"
"Japan",1975,18,"85--89","1","e5",4.15800118766024,"Upper Secondary"
"Japan",1975,19,"90--94","1","e5",0.512745314985535,"Upper Secondary"
"Japan",1975,20,"95--99","1","e5",0.0384431379373007,"Upper Secondary"
"Japan",1975,21,"100+","1","e5",0.00150020333025479,"Upper Secondary"
"Japan",1975,1,"0--4","1","e6",0,"Post Secondary"
"Japan",1975,2,"5--9","1","e6",0,"Post Secondary"
"Japan",1975,3,"10--14","1","e6",0,"Post Secondary"
"Japan",1975,4,"15--19","1","e6",0,"Post Secondary"
"Japan",1975,5,"20--24","1","e6",694.377503926805,"Post Secondary"
"Japan",1975,6,"25--29","1","e6",1462.6495485787,"Post Secondary"
"Japan",1975,7,"30--34","1","e6",1014.34294490065,"Post Secondary"
"Japan",1975,8,"35--39","1","e6",769.854925122684,"Post Secondary"
"Japan",1975,9,"40--44","1","e6",683.511835161045,"Post Secondary"
"Japan",1975,10,"45--49","1","e6",548.576449266652,"Post Secondary"
"Japan",1975,11,"50--54","1","e6",326.204261166829,"Post Secondary"
"Japan",1975,12,"55--59","1","e6",195.468161628006,"Post Secondary"
"Japan",1975,13,"60--64","1","e6",156.152765349527,"Post Secondary"
"Japan",1975,14,"65--69","1","e6",107.233051649513,"Post Secondary"
"Japan",1975,15,"70--74","1","e6",60.6185624935283,"Post Secondary"
"Japan",1975,16,"75--79","1","e6",28.1207308875146,"Post Secondary"
"Japan",1975,17,"80--84","1","e6",9.40156855970293,"Post Secondary"
"Japan",1975,18,"85--89","1","e6",2.16748184381185,"Post Secondary"
"Japan",1975,19,"90--94","1","e6",0.270502527301776,"Post Secondary"
"Japan",1975,20,"95--99","1","e6",0.0204707625286951,"Post Secondary"
"Japan",1975,21,"100+","1","e6",0.000805375805153534,"Post Secondary"
"Japan",1975,1,"0--4","2","e1",4830.842,"No Education"
"Japan",1975,2,"5--9","2","e1",4306.689,"No Education"
"Japan",1975,3,"10--14","2","e1",4010.397,"No Education"
"Japan",1975,4,"15--19","2","e1",3.99628449881139,"No Education"
"Japan",1975,5,"20--24","2","e1",5.01132097722719,"No Education"
"Japan",1975,6,"25--29","2","e1",6.40451095294619,"No Education"
"Japan",1975,7,"30--34","2","e1",7.45704969465034,"No Education"
"Japan",1975,8,"35--39","2","e1",8.90908703094099,"No Education"
"Japan",1975,9,"40--44","2","e1",11.3757555827301,"No Education"
"Japan",1975,10,"45--49","2","e1",13.3896484245554,"No Education"
"Japan",1975,11,"50--54","2","e1",14.9841477221447,"No Education"
"Japan",1975,12,"55--59","2","e1",18.5472875123928,"No Education"
"Japan",1975,13,"60--64","2","e1",34.3020231399026,"No Education"
"Japan",1975,14,"65--69","2","e1",53.2298006356448,"No Education"
"Japan",1975,15,"70--74","2","e1",53.6934047697837,"No Education"
"Japan",1975,16,"75--79","2","e1",55.4480052136148,"No Education"
"Japan",1975,17,"80--84","2","e1",45.1978785547339,"No Education"
"Japan",1975,18,"85--89","2","e1",27.9261199155184,"No Education"
"Japan",1975,19,"90--94","2","e1",10.2788005459723,"No Education"
"Japan",1975,20,"95--99","2","e1",2.15091725277956,"No Education"
"Japan",1975,21,"100+","2","e1",0.196479066026881,"No Education"
"Japan",1975,1,"0--4","2","e2",0,"Incomplete Primary"
"Japan",1975,2,"5--9","2","e2",0,"Incomplete Primary"
"Japan",1975,3,"10--14","2","e2",0,"Incomplete Primary"
"Japan",1975,4,"15--19","2","e2",0,"Incomplete Primary"
"Japan",1975,5,"20--24","2","e2",0,"Incomplete Primary"
"Japan",1975,6,"25--29","2","e2",0,"Incomplete Primary"
"Japan",1975,7,"30--34","2","e2",0,"Incomplete Primary"
"Japan",1975,8,"35--39","2","e2",0,"Incomplete Primary"
"Japan",1975,9,"40--44","2","e2",0,"Incomplete Primary"
"Japan",1975,10,"45--49","2","e2",0,"Incomplete Primary"
"Japan",1975,11,"50--54","2","e2",0,"Incomplete Primary"
"Japan",1975,12,"55--59","2","e2",0,"Incomplete Primary"
"Japan",1975,13,"60--64","2","e2",0,"Incomplete Primary"
"Japan",1975,14,"65--69","2","e2",0,"Incomplete Primary"
"Japan",1975,15,"70--74","2","e2",0,"Incomplete Primary"
"Japan",1975,16,"75--79","2","e2",0,"Incomplete Primary"
"Japan",1975,17,"80--84","2","e2",0,"Incomplete Primary"
"Japan",1975,18,"85--89","2","e2",0,"Incomplete Primary"
"Japan",1975,19,"90--94","2","e2",0,"Incomplete Primary"
"Japan",1975,20,"95--99","2","e2",0,"Incomplete Primary"
"Japan",1975,21,"100+","2","e2",0,"Incomplete Primary"
"Japan",1975,1,"0--4","2","e3",0,"Primary"
"Japan",1975,2,"5--9","2","e3",0,"Primary"
"Japan",1975,3,"10--14","2","e3",0,"Primary"
"Japan",1975,4,"15--19","2","e3",426.652955689369,"Primary"
"Japan",1975,5,"20--24","2","e3",0,"Primary"
"Japan",1975,6,"25--29","2","e3",34.7939149915084,"Primary"
"Japan",1975,7,"30--34","2","e3",329.220101630483,"Primary"
"Japan",1975,8,"35--39","2","e3",412.832007790639,"Primary"
"Japan",1975,9,"40--44","2","e3",462.539481359112,"Primary"
"Japan",1975,10,"45--49","2","e3",595.107962416807,"Primary"
"Japan",1975,11,"50--54","2","e3",715.660172999278,"Primary"
"Japan",1975,12,"55--59","2","e3",732.219368595839,"Primary"
"Japan",1975,13,"60--64","2","e3",779.346634748678,"Primary"
"Japan",1975,14,"65--69","2","e3",698.994613273294,"Primary"
"Japan",1975,15,"70--74","2","e3",619.461689888914,"Primary"
"Japan",1975,16,"75--79","2","e3",456.881932941414,"Primary"
"Japan",1975,17,"80--84","2","e3",260.118062652933,"Primary"
"Japan",1975,18,"85--89","2","e3",109.646428574021,"Primary"
"Japan",1975,19,"90--94","2","e3",26.9263356023656,"Primary"
"Japan",1975,20,"95--99","2","e3",3.68009003489152,"Primary"
"Japan",1975,21,"100+","2","e3",0.215829962393457,"Primary"
"Japan",1975,1,"0--4","2","e4",0,"Lower Secondary"
"Japan",1975,2,"5--9","2","e4",0,"Lower Secondary"
"Japan",1975,3,"10--14","2","e4",0,"Lower Secondary"
"Japan",1975,4,"15--19","2","e4",2385.05220714666,"Lower Secondary"
"Japan",1975,5,"20--24","2","e4",834.788951201582,"Lower Secondary"
"Japan",1975,6,"25--29","2","e4",1134.20240448945,"Lower Secondary"
"Japan",1975,7,"30--34","2","e4",1224.98563620801,"Lower Secondary"
"Japan",1975,8,"35--39","2","e4",1378.2140053278,"Lower Secondary"
"Japan",1975,9,"40--44","2","e4",1488.30561593048,"Lower Secondary"
"Japan",1975,10,"45--49","2","e4",1443.63564068061,"Lower Secondary"
"Japan",1975,11,"50--54","2","e4",1294.34494131012,"Lower Secondary"
"Japan",1975,12,"55--59","2","e4",1071.49694853453,"Lower Secondary"
"Japan",1975,13,"60--64","2","e4",955.463054450859,"Lower Secondary"
"Japan",1975,14,"65--69","2","e4",738.733954128628,"Lower Secondary"
"Japan",1975,15,"70--74","2","e4",524.574622516784,"Lower Secondary"
"Japan",1975,16,"75--79","2","e4",319.896996652333,"Lower Secondary"
"Japan",1975,17,"80--84","2","e4",148.82417585879,"Lower Secondary"
"Japan",1975,18,"85--89","2","e4",50.6260006760138,"Lower Secondary"
"Japan",1975,19,"90--94","2","e4",9.9201950434259,"Lower Secondary"
"Japan",1975,20,"95--99","2","e4",1.06991540227433,"Lower Secondary"
"Japan",1975,21,"100+","2","e4",0.0491265462456014,"Lower Secondary"
"Japan",1975,1,"0--4","2","e5",0,"Upper Secondary"
"Japan",1975,2,"5--9","2","e5",0,"Upper Secondary"
"Japan",1975,3,"10--14","2","e5",0,"Upper Secondary"
"Japan",1975,4,"15--19","2","e5",1063.35255266516,"Upper Secondary"
"Japan",1975,5,"20--24","2","e5",3071.35611416346,"Upper Secondary"
"Japan",1975,6,"25--29","2","e5",3228.4742913541,"Upper Secondary"
"Japan",1975,7,"30--34","2","e5",2462.95128851067,"Upper Secondary"
"Japan",1975,8,"35--39","2","e5",2029.78476350743,"Upper Secondary"
"Japan",1975,9,"40--44","2","e5",1848.63289520496,"Upper Secondary"
"Japan",1975,10,"45--49","2","e5",1439.1232794647,"Upper Secondary"
"Japan",1975,11,"50--54","2","e5",985.928024440967,"Upper Secondary"
"Japan",1975,12,"55--59","2","e5",653.565537425331,"Upper Secondary"
"Japan",1975,13,"60--64","2","e5",490.466937457801,"Upper Secondary"
"Japan",1975,14,"65--69","2","e5",316.161287254597,"Upper Secondary"
"Japan",1975,15,"70--74","2","e5",183.489335854426,"Upper Secondary"
"Japan",1975,16,"75--79","2","e5",93.0314284722298,"Upper Secondary"
"Japan",1975,17,"80--84","2","e5",35.8771676262552,"Upper Secondary"
"Japan",1975,18,"85--89","2","e5",10.0804697204671,"Upper Secondary"
"Japan",1975,19,"90--94","2","e5",1.62621056425443,"Upper Secondary"
"Japan",1975,20,"95--99","2","e5",0.143893456116854,"Upper Secondary"
"Japan",1975,21,"100+","2","e5",0.00540867224276411,"Upper Secondary"
"Japan",1975,1,"0--4","2","e6",0,"Post Secondary"
"Japan",1975,2,"5--9","2","e6",0,"Post Secondary"
"Japan",1975,3,"10--14","2","e6",0,"Post Secondary"
"Japan",1975,4,"15--19","2","e6",0,"Post Secondary"
"Japan",1975,5,"20--24","2","e6",604.995613657728,"Post Secondary"
"Japan",1975,6,"25--29","2","e6",916.905878211999,"Post Secondary"
"Japan",1975,7,"30--34","2","e6",557.022923956188,"Post Secondary"
"Japan",1975,8,"35--39","2","e6",349.601136343191,"Post Secondary"
"Japan",1975,9,"40--44","2","e6",248.199251922722,"Post Secondary"
"Japan",1975,10,"45--49","2","e6",178.608469013322,"Post Secondary"
"Japan",1975,11,"50--54","2","e6",124.044713527492,"Post Secondary"
"Japan",1975,12,"55--59","2","e6",76.2528579319054,"Post Secondary"
"Japan",1975,13,"60--64","2","e6",61.96235020276,"Post Secondary"
"Japan",1975,14,"65--69","2","e6",47.9363447078371,"Post Secondary"
"Japan",1975,15,"70--74","2","e6",27.5189469700924,"Post Secondary"
"Japan",1975,16,"75--79","2","e6",14.9116367204081,"Post Secondary"
"Japan",1975,17,"80--84","2","e6",6.1287153072873,"Post Secondary"
"Japan",1975,18,"85--89","2","e6",1.82898111397965,"Post Secondary"
"Japan",1975,19,"90--94","2","e6",0.312458243981727,"Post Secondary"
"Japan",1975,20,"95--99","2","e6",0.0291838539377343,"Post Secondary"
"Japan",1975,21,"100+","2","e6",0.00115575309129592,"Post Secondary"
"Japan",1980,1,"0--4","1","e1",4319.924,"No Education"
"Japan",1980,2,"5--9","1","e1",5138.296,"No Education"
"Japan",1980,3,"10--14","1","e1",4544.803,"No Education"
"Japan",1980,4,"15--19","1","e1",3.80155610111426,"No Education"
"Japan",1980,5,"20--24","1","e1",4.40625100096154,"No Education"
"Japan",1980,6,"25--29","1","e1",5.26604490589945,"No Education"
"Japan",1980,7,"30--34","1","e1",6.24031850537922,"No Education"
"Japan",1980,8,"35--39","1","e1",6.47667293788208,"No Education"
"Japan",1980,9,"40--44","1","e1",6.59363039333407,"No Education"
"Japan",1980,10,"45--49","1","e1",7.77549172907143,"No Education"
"Japan",1980,11,"50--54","1","e1",8.05665261475572,"No Education"
"Japan",1980,12,"55--59","1","e1",7.06274078687129,"No Education"
"Japan",1980,13,"60--64","1","e1",7.83800433771803,"No Education"
"Japan",1980,14,"65--69","1","e1",10.1300439510514,"No Education"
"Japan",1980,15,"70--74","1","e1",9.00574349124349,"No Education"
"Japan",1980,16,"75--79","1","e1",7.53048187534477,"No Education"
"Japan",1980,17,"80--84","1","e1",4.80185996494124,"No Education"
"Japan",1980,18,"85--89","1","e1",2.06493422048902,"No Education"
"Japan",1980,19,"90--94","1","e1",0.577164720402663,"No Education"
"Japan",1980,20,"95--99","1","e1",0.0806247487059973,"No Education"
